asn=0    	id=-1  	Main	copying configuration file E:\test-projects\TSCH_experiment\my_experiment\13NodeExp\configManual.json to output directory E:\test-projects\TSCH_experiment\results\2022-02-16_02-21-38\configManual.json[MAIN]
asn=0    	id=1   	TSCH	Adding cells through: 1 length: 6 [2]
asn=0    	id=1   	Node	Add cell in timeslot: 2 channel offset: 1 in slotframe: 1
asn=0    	id=1   	TSCH	Adding cells through: 1 length: 6 [2]
asn=0    	id=1   	Node	Add cell in timeslot: 4 channel offset: 1 in slotframe: 1
asn=0    	id=1   	TSCH	Adding cells through: 1 length: 6 [2]
asn=0    	id=1   	Node	Add cell in timeslot: 7 channel offset: 1 in slotframe: 1
asn=0    	id=1   	Node	becomes TSCH coordinator
asn=0    	id=1   	TSCH	Node has joined TSCH as coordinator [NODE]
asn=0    	id=1   	Node	Start method called from Manual Routing for 1
asn=0    	id=1   	Node	Route File Read successfully [ROUTING MANUAL]
asn=0    	id=1   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=0    	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=0    	id=1   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=1   	Node	update time source called [NODE]
asn=0    	id=1   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=0    	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=0    	id=2   	TSCH	*** initializing leaf-and-forwarder scheduler, slotframe_size=15 [SCHEDULER NEW]
asn=0    	id=2   	Node	Slotframe number 1 added from node: 2 [NODE]
asn=0    	id=2   	Node	Add cell in timeslot: 0 channel offset: 0 in slotframe: 1
asn=0    	id=2   	TSCH	about to add cells at channel offset=3 called by node 2 [SCHEDULER NEW]
asn=0    	id=2   	Node	Add cell in timeslot: 2 channel offset: 1 in slotframe: 1
asn=0    	id=2   	TSCH	Adding cells through: 2 length: 6 [2]
asn=0    	id=2   	Node	Add cell in timeslot: 8 channel offset: 1 in slotframe: 1
asn=0    	id=2   	TSCH	Adding cells through: 2 length: 6 [2]
asn=0    	id=2   	Node	Add cell in timeslot: 5 channel offset: 1 in slotframe: 1
asn=0    	id=2   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=2   	Node	update time source called [NODE]
asn=0    	id=2   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=2   	Node	scanning on channel=15...[NODE]
asn=0    	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=0    	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=0    	id=3   	TSCH	*** initializing leaf-and-forwarder scheduler, slotframe_size=15 [SCHEDULER NEW]
asn=0    	id=3   	Node	Slotframe number 1 added from node: 3 [NODE]
asn=0    	id=3   	Node	Add cell in timeslot: 0 channel offset: 0 in slotframe: 1
asn=0    	id=3   	TSCH	about to add cells at channel offset=4 called by node 3 [SCHEDULER NEW]
asn=0    	id=3   	Node	Add cell in timeslot: 4 channel offset: 1 in slotframe: 1
asn=0    	id=3   	TSCH	Adding cells through: 3 length: 6 [2]
asn=0    	id=3   	Node	Add cell in timeslot: 1 channel offset: 1 in slotframe: 1
asn=0    	id=3   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=3   	Node	update time source called [NODE]
asn=0    	id=3   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=3   	Node	scanning on channel=25...[NODE]
asn=0    	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=0    	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=0    	id=4   	TSCH	*** initializing leaf-and-forwarder scheduler, slotframe_size=15 [SCHEDULER NEW]
asn=0    	id=4   	Node	Slotframe number 1 added from node: 4 [NODE]
asn=0    	id=4   	Node	Add cell in timeslot: 0 channel offset: 0 in slotframe: 1
asn=0    	id=4   	TSCH	about to add cells at channel offset=5 called by node 4 [SCHEDULER NEW]
asn=0    	id=4   	Node	Add cell in timeslot: 7 channel offset: 1 in slotframe: 1
asn=0    	id=4   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=4   	Node	update time source called [NODE]
asn=0    	id=4   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=4   	Node	scanning on channel=20...[NODE]
asn=0    	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=0    	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=0    	id=5   	TSCH	*** initializing leaf-and-forwarder scheduler, slotframe_size=15 [SCHEDULER NEW]
asn=0    	id=5   	Node	Slotframe number 1 added from node: 5 [NODE]
asn=0    	id=5   	Node	Add cell in timeslot: 0 channel offset: 0 in slotframe: 1
asn=0    	id=5   	TSCH	about to add cells at channel offset=6 called by node 5 [SCHEDULER NEW]
asn=0    	id=5   	Node	Add cell in timeslot: 8 channel offset: 1 in slotframe: 1
asn=0    	id=5   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=5   	Node	update time source called [NODE]
asn=0    	id=5   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=5   	Node	scanning on channel=20...[NODE]
asn=0    	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=0    	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=0    	id=6   	TSCH	*** initializing leaf-and-forwarder scheduler, slotframe_size=15 [SCHEDULER NEW]
asn=0    	id=6   	Node	Slotframe number 1 added from node: 6 [NODE]
asn=0    	id=6   	Node	Add cell in timeslot: 0 channel offset: 0 in slotframe: 1
asn=0    	id=6   	TSCH	about to add cells at channel offset=7 called by node 6 [SCHEDULER NEW]
asn=0    	id=6   	Node	Add cell in timeslot: 5 channel offset: 1 in slotframe: 1
asn=0    	id=6   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=6   	Node	update time source called [NODE]
asn=0    	id=6   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=6   	Node	scanning on channel=26...[NODE]
asn=0    	id=7   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=0    	id=7   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=0    	id=7   	TSCH	*** initializing leaf-and-forwarder scheduler, slotframe_size=15 [SCHEDULER NEW]
asn=0    	id=7   	Node	Slotframe number 1 added from node: 7 [NODE]
asn=0    	id=7   	Node	Add cell in timeslot: 0 channel offset: 0 in slotframe: 1
asn=0    	id=7   	TSCH	about to add cells at channel offset=8 called by node 7 [SCHEDULER NEW]
asn=0    	id=7   	Node	Add cell in timeslot: 1 channel offset: 1 in slotframe: 1
asn=0    	id=7   	TSCH	Node has joined TSCH [NODE]
asn=0    	id=7   	Node	update time source called [NODE]
asn=0    	id=7   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=0    	id=7   	Node	scanning on channel=20...[NODE]
asn=15   	id=4   	Node	add neighbor id=1 [NODE]
asn=15   	id=4   	Node	Add_route called from ensure neighbor
asn=15   	id=4   	TSCH	joined/associated at 0.15 on receiving an EB packet from 1[NODE]
asn=15   	id=4   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=15   	id=4   	Node	update time source called [NODE]
asn=15   	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=15   	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15   	id=4   	Node	Start method called from Manual Routing for 4
asn=15   	id=4   	Node	Route File Read successfully [ROUTING MANUAL]
asn=15   	id=4   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=15   	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=15   	id=4   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=15   	id=4   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 4
asn=15   	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15   	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15   	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=15   	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=100  	id=2   	Node	scanning on channel=26...[NODE]
asn=100  	id=3   	Node	scanning on channel=26...[NODE]
asn=100  	id=5   	Node	scanning on channel=15...[NODE]
asn=100  	id=6   	Node	scanning on channel=20...[NODE]
asn=100  	id=7   	Node	scanning on channel=25...[NODE]
asn=177  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=200  	id=6   	Node	scanning on channel=26...[NODE]
asn=200  	id=2   	Node	scanning on channel=15...[NODE]
asn=200  	id=5   	Node	scanning on channel=26...[NODE]
asn=253  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=268  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=301  	id=7   	Node	scanning on channel=15...[NODE]
asn=301  	id=6   	Node	scanning on channel=15...[NODE]
asn=301  	id=3   	Node	scanning on channel=20...[NODE]
asn=301  	id=2   	Node	scanning on channel=26...[NODE]
asn=402  	id=2   	Node	scanning on channel=25...[NODE]
asn=402  	id=5   	Node	scanning on channel=20...[NODE]
asn=402  	id=3   	Node	scanning on channel=15...[NODE]
asn=402  	id=6   	Node	scanning on channel=26...[NODE]
asn=402  	id=7   	Node	scanning on channel=26...[NODE]
asn=503  	id=2   	Node	scanning on channel=20...[NODE]
asn=503  	id=5   	Node	scanning on channel=26...[NODE]
asn=503  	id=3   	Node	scanning on channel=26...[NODE]
asn=545  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=604  	id=3   	Node	scanning on channel=25...[NODE]
asn=604  	id=2   	Node	scanning on channel=25...[NODE]
asn=604  	id=6   	Node	scanning on channel=25...[NODE]
asn=604  	id=5   	Node	scanning on channel=20...[NODE]
asn=705  	id=6   	Node	scanning on channel=20...[NODE]
asn=705  	id=5   	Node	scanning on channel=15...[NODE]
asn=705  	id=3   	Node	scanning on channel=26...[NODE]
asn=705  	id=2   	Node	scanning on channel=26...[NODE]
asn=705  	id=7   	Node	scanning on channel=25...[NODE]
asn=725  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=732  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=806  	id=5   	Node	scanning on channel=26...[NODE]
asn=806  	id=6   	Node	scanning on channel=26...[NODE]
asn=806  	id=3   	Node	scanning on channel=20...[NODE]
asn=894  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=907  	id=2   	Node	scanning on channel=20...[NODE]
asn=907  	id=3   	Node	scanning on channel=25...[NODE]
asn=907  	id=6   	Node	scanning on channel=25...[NODE]
asn=907  	id=5   	Node	scanning on channel=20...[NODE]
asn=907  	id=7   	Node	scanning on channel=15...[NODE]
asn=1008 	id=5   	Node	scanning on channel=26...[NODE]
asn=1008 	id=7   	Node	scanning on channel=26...[NODE]
asn=1008 	id=3   	Node	scanning on channel=20...[NODE]
asn=1008 	id=6   	Node	scanning on channel=26...[NODE]
asn=1011 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1020 	id=1   	Node	add neighbor id=4 [NODE]
asn=1020 	id=1   	Node	Add_route called from ensure neighbor
asn=1020 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=1020 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1109 	id=7   	Node	scanning on channel=15...[NODE]
asn=1109 	id=5   	Node	scanning on channel=20...[NODE]
asn=1109 	id=2   	Node	scanning on channel=25...[NODE]
asn=1174 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1210 	id=3   	Node	scanning on channel=15...[NODE]
asn=1210 	id=6   	Node	scanning on channel=15...[NODE]
asn=1231 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1311 	id=2   	Node	scanning on channel=20...[NODE]
asn=1311 	id=5   	Node	scanning on channel=26...[NODE]
asn=1311 	id=3   	Node	scanning on channel=26...[NODE]
asn=1311 	id=7   	Node	scanning on channel=25...[NODE]
asn=1311 	id=6   	Node	scanning on channel=26...[NODE]
asn=1371 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1410 	id=3   	Node	add neighbor id=1 [NODE]
asn=1410 	id=3   	Node	Add_route called from ensure neighbor
asn=1410 	id=3   	TSCH	joined/associated at 14.1 on receiving an EB packet from 1[NODE]
asn=1410 	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=1410 	id=3   	Node	update time source called [NODE]
asn=1410 	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=1410 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1410 	id=3   	Node	Start method called from Manual Routing for 3
asn=1410 	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=1410 	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=1410 	id=3   	Node	Reading routes for Node 3 [ROUTING MANUAL]
asn=1410 	id=3   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=1410 	id=3   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 3
asn=1410 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1410 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1410 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1410 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=1410 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1412 	id=2   	Node	scanning on channel=26...[NODE]
asn=1412 	id=6   	Node	scanning on channel=15...[NODE]
asn=1425 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1458 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1513 	id=7   	Node	scanning on channel=15...[NODE]
asn=1513 	id=2   	Node	scanning on channel=20...[NODE]
asn=1513 	id=5   	Node	scanning on channel=15...[NODE]
asn=1513 	id=6   	Node	scanning on channel=26...[NODE]
asn=1613 	id=7   	Node	scanning on channel=25...[NODE]
asn=1613 	id=5   	Node	scanning on channel=25...[NODE]
asn=1713 	id=7   	Node	scanning on channel=15...[NODE]
asn=1713 	id=2   	Node	scanning on channel=25...[NODE]
asn=1713 	id=6   	Node	scanning on channel=20...[NODE]
asn=1813 	id=7   	Node	scanning on channel=20...[NODE]
asn=1813 	id=6   	Node	scanning on channel=25...[NODE]
asn=1813 	id=5   	Node	scanning on channel=26...[NODE]
asn=1835 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1858 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=1913 	id=7   	Node	scanning on channel=15...[NODE]
asn=1913 	id=5   	Node	scanning on channel=15...[NODE]
asn=1992 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2013 	id=6   	Node	scanning on channel=20...[NODE]
asn=2013 	id=5   	Node	scanning on channel=20...[NODE]
asn=2013 	id=7   	Node	scanning on channel=20...[NODE]
asn=2046 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2103 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2113 	id=2   	Node	scanning on channel=26...[NODE]
asn=2113 	id=5   	Node	scanning on channel=25...[NODE]
asn=2113 	id=7   	Node	scanning on channel=25...[NODE]
asn=2167 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2185 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2213 	id=2   	Node	scanning on channel=15...[NODE]
asn=2213 	id=6   	Node	scanning on channel=26...[NODE]
asn=2213 	id=5   	Node	scanning on channel=20...[NODE]
asn=2213 	id=7   	Node	scanning on channel=15...[NODE]
asn=2313 	id=5   	Node	scanning on channel=26...[NODE]
asn=2313 	id=7   	Node	scanning on channel=25...[NODE]
asn=2370 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2370 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2413 	id=5   	Node	scanning on channel=20...[NODE]
asn=2413 	id=2   	Node	scanning on channel=26...[NODE]
asn=2413 	id=6   	Node	scanning on channel=20...[NODE]
asn=2513 	id=5   	Node	scanning on channel=25...[NODE]
asn=2513 	id=2   	Node	scanning on channel=25...[NODE]
asn=2513 	id=6   	Node	scanning on channel=15...[NODE]
asn=2520 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2613 	id=5   	Node	scanning on channel=20...[NODE]
asn=2613 	id=7   	Node	scanning on channel=15...[NODE]
asn=2713 	id=6   	Node	scanning on channel=25...[NODE]
asn=2713 	id=2   	Node	scanning on channel=15...[NODE]
asn=2713 	id=7   	Node	scanning on channel=26...[NODE]
asn=2714 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2749 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2813 	id=6   	Node	scanning on channel=20...[NODE]
asn=2813 	id=2   	Node	scanning on channel=20...[NODE]
asn=2813 	id=7   	Node	scanning on channel=25...[NODE]
asn=2913 	id=5   	Node	scanning on channel=15...[NODE]
asn=2913 	id=6   	Node	scanning on channel=15...[NODE]
asn=2913 	id=2   	Node	scanning on channel=26...[NODE]
asn=2913 	id=7   	Node	scanning on channel=20...[NODE]
asn=2940 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2940 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2940 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2940 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2954 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=2973 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3013 	id=6   	Node	scanning on channel=20...[NODE]
asn=3013 	id=5   	Node	scanning on channel=26...[NODE]
asn=3013 	id=2   	Node	scanning on channel=25...[NODE]
asn=3013 	id=7   	Node	scanning on channel=15...[NODE]
asn=3015 	id=4   	Node	send keepalive packet to=1[NODE]
asn=3015 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3015 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3015 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3015 	id=4   	TSCH	Node: 4  length: 6 on packet ready
asn=3015 	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 7, co: 1]
asn=3015 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: -1], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=3015 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3015 	id=1   	Node	add neighbor id=3 [NODE]
asn=3015 	id=1   	Node	Add_route called from ensure neighbor
asn=3015 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3015 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3022 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=3022 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3022 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3038 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3113 	id=6   	Node	scanning on channel=15...[NODE]
asn=3113 	id=2   	Node	scanning on channel=15...[NODE]
asn=3213 	id=2   	Node	scanning on channel=20...[NODE]
asn=3213 	id=7   	Node	scanning on channel=25...[NODE]
asn=3314 	id=2   	Node	scanning on channel=26...[NODE]
asn=3314 	id=7   	Node	scanning on channel=20...[NODE]
asn=3314 	id=6   	Node	scanning on channel=25...[NODE]
asn=3415 	id=7   	Node	scanning on channel=26...[NODE]
asn=3516 	id=2   	Node	scanning on channel=15...[NODE]
asn=3516 	id=7   	Node	scanning on channel=15...[NODE]
asn=3516 	id=5   	Node	scanning on channel=25...[NODE]
asn=3522 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3568 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3605 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3617 	id=2   	Node	scanning on channel=20...[NODE]
asn=3617 	id=6   	Node	scanning on channel=20...[NODE]
asn=3630 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3630 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3718 	id=5   	Node	scanning on channel=26...[NODE]
asn=3718 	id=7   	Node	scanning on channel=20...[NODE]
asn=3808 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3819 	id=2   	Node	scanning on channel=25...[NODE]
asn=3819 	id=6   	Node	scanning on channel=25...[NODE]
asn=3819 	id=5   	Node	scanning on channel=25...[NODE]
asn=3819 	id=7   	Node	scanning on channel=26...[NODE]
asn=3920 	id=2   	Node	scanning on channel=26...[NODE]
asn=3920 	id=6   	Node	scanning on channel=26...[NODE]
asn=3953 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3967 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=4001 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=4021 	id=5   	Node	scanning on channel=26...[NODE]
asn=4030 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=4122 	id=5   	Node	scanning on channel=20...[NODE]
asn=4122 	id=6   	Node	scanning on channel=20...[NODE]
asn=4219 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=4223 	id=7   	Node	scanning on channel=15...[NODE]
asn=4223 	id=5   	Node	scanning on channel=15...[NODE]
asn=4223 	id=2   	Node	scanning on channel=25...[NODE]
asn=4246 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=4290 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4290 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4324 	id=6   	Node	scanning on channel=25...[NODE]
asn=4324 	id=7   	Node	scanning on channel=20...[NODE]
asn=4324 	id=5   	Node	scanning on channel=20...[NODE]
asn=4324 	id=2   	Node	scanning on channel=26...[NODE]
asn=4410 	id=3   	Node	send keepalive packet to=1[NODE]
asn=4410 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4410 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=4410 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=4410 	id=3   	TSCH	Node: 3  length: 6 on packet ready
asn=4410 	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 4, co: 1]
asn=4410 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=1 timeslot=4[SCHEDULER NEW]
asn=4410 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=4414 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 4 channel offset: 1 acked=true, remove packet[NODE]
asn=4414 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4414 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4425 	id=6   	Node	scanning on channel=26...[NODE]
