asn=0    	id=-1  	Main	copying configuration file E:\test-projects\TSCH_experiment\my_experiment\13NodeExp\configManual.json to output directory E:\test-projects\TSCH_experiment\results\2022-02-15_23-00-09\configManual.json[MAIN]
asn=3920 	id=3   	Node	scanning on channel=26...[NODE]
asn=4021 	id=4   	Node	scanning on channel=15...[NODE]
asn=4021 	id=3   	Node	scanning on channel=20...[NODE]
asn=4122 	id=3   	Node	scanning on channel=26...[NODE]
asn=4221 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=4223 	id=4   	Node	scanning on channel=26...[NODE]
asn=4230 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=3   	Node	add neighbor id=1 [NODE]
asn=4230 	id=3   	Node	Add_route called from ensure neighbor
asn=4230 	id=3   	TSCH	joined/associated at 42.3 on receiving an EB packet from 1[NODE]
asn=4230 	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=4230 	id=3   	Node	update time source called [NODE]
asn=4230 	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=4230 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=3   	Node	Start method called from Manual Routing for 3
asn=4230 	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=4230 	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=4230 	id=3   	Node	Reading routes for Node 3 [ROUTING MANUAL]
asn=4230 	id=3   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=4230 	id=3   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 3
asn=4230 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=4   	Node	add neighbor id=1 [NODE]
asn=4230 	id=4   	Node	Add_route called from ensure neighbor
asn=4230 	id=4   	TSCH	joined/associated at 42.3 on receiving an EB packet from 1[NODE]
asn=4230 	id=4   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=4230 	id=4   	Node	update time source called [NODE]
asn=4230 	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=4230 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=4   	Node	Start method called from Manual Routing for 4
asn=4230 	id=4   	Node	Route File Read successfully [ROUTING MANUAL]
asn=4230 	id=4   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=4230 	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=4230 	id=4   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=4230 	id=4   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 4
asn=4230 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4230 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4395 	id=1   	Node	add neighbor id=4 [NODE]
asn=4395 	id=1   	Node	Add_route called from ensure neighbor
asn=4395 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4395 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4845 	id=1   	Node	add neighbor id=3 [NODE]
asn=4845 	id=1   	Node	Add_route called from ensure neighbor
asn=4845 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4845 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5250 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5250 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5700 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5700 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5820 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5820 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5820 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5820 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5820 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5969 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5969 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5969 	id=4   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=5969 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5969 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5969 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5969 	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=5969 	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=5969 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 1], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=5969 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5973 	id=1   	App	rx app packet seqnum=1 from=4 at cell [ts: 3, co: 3][NODE]
asn=5973 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=5973 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5973 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6001 	id=-1  	Main	60 seconds, progress 5.00%[SIMULATOR]
asn=6001 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6001 	id=-1  	Main	joined_routing/joined_tsch/total=4/4/4 [ROUTE]
asn=6001 	id=-1  	TSCH	Periodic process called for [Node]
asn=6001 	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=1   	TSCH	stats: {"idle_listen":1193,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":2,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=2   	TSCH	stats: {"idle_listen":793,"channel_scan":15,"rx_data":0,"rx_data_tx_ack":0,"tx_data":4,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=3   	TSCH	stats: {"idle_listen":235,"channel_scan":4230,"rx_data":0,"rx_data_tx_ack":0,"tx_data":1,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=4   	TSCH	stats: {"idle_listen":233,"channel_scan":4230,"rx_data":0,"rx_data_tx_ack":0,"tx_data":2,"tx_data_rx_ack":1}[NODE]
asn=6210 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6210 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6591 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6591 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6591 	id=2   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=6591 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6591 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6591 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6591 	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=6591 	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=6591 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 2], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6591 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6601 	id=1   	App	rx app packet seqnum=2 from=2 at cell [ts: 1, co: 1][NODE]
asn=6601 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6601 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6601 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6630 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6630 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7140 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7140 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7140 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7140 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7140 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7170 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7170 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7231 	id=3   	Node	send keepalive packet to=1[NODE]
asn=7231 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7231 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7231 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7231 	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=7231 	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=7231 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=7231 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7231 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=7231 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7231 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7231 	id=3   	Node	keepalive packet sent: failed, to=1[NODE]
asn=7800 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7800 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8055 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8055 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8460 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8460 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8460 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8460 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8460 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8514 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8514 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8514 	id=3   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=8514 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8514 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8514 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8514 	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=8514 	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=8514 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 1], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=8514 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8521 	id=3   	App	dropping app packet seqnum=1 for=1 to=1: tx_limit=1 reached[NODE]
asn=8521 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=8521 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8521 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8745 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8745 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9024 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9024 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9024 	id=4   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=9024 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9024 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9024 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9024 	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=9024 	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=9024 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 2], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=9024 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9033 	id=1   	App	rx app packet seqnum=2 from=4 at cell [ts: 3, co: 3][NODE]
asn=9033 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=9033 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9033 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9285 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
